Volume,Centroid x,Centroid y,Centroid z,Sphericity (axes),Image size,Total image volume,Total object volume (pixels),Filling ratio,Number objects
92,13.75,68.47826086956522,98.20652173913044,0.8907104279702271,,,,,
74,14.054054054054054,103.39189189189189,106.27027027027027,0.8845383190342395,,,,,
101,14.118811881188119,105.53465346534654,118.4059405940594,0.917767392404007,,,,,
106,16.0,44.339622641509436,107.44339622641509,0.8495223977100222,,,,,
75,15.24,74.82666666666667,111.93333333333334,0.8281586694852746,,,,,
75,15.173333333333334,97.85333333333334,117.94666666666667,0.927475613287053,,,,,
128,15.6015625,98.5390625,73.140625,0.8434169546076931,,,,,
166,16.80722891566265,75.26506024096386,66.43975903614458,0.8444482775466605,,,,,
117,18.299145299145298,37.78632478632478,76.45299145299145,0.8775724812448302,,,,,
92,18.434782608695652,40.19565217391305,91.21739130434783,0.8011075419413146,,,,,
213,20.366197183098592,83.7981220657277,106.70892018779342,0.8203104110843079,,,,,
136,20.198529411764707,23.96323529411765,96.02941176470588,0.8332283814211486,,,,,
106,19.632075471698112,69.04716981132076,110.50943396226415,0.8418106789002544,,,,,
72,19.305555555555557,72.72222222222223,93.88888888888889,0.850522877871216,,,,,
284,21.788732394366196,91.37676056338029,63.59154929577465,0.6303828953311847,,,,,
840,26.045238095238094,106.54166666666667,83.69285714285714,0.5606912571747473,,,,,
160,23.13125,40.2125,115.3125,0.8092466090437632,,,,,
55,20.90909090909091,60.945454545454545,102.83636363636364,0.8539550172363691,,,,,
131,23.137404580152673,75.58778625954199,82.94656488549619,0.831686400114829,,,,,
64,22.65625,91.0625,81.125,0.8739602789343042,,,,,
109,23.541284403669724,18.321100917431192,97.26605504587155,0.8577772773962565,,,,,
103,23.398058252427184,83.1747572815534,64.77669902912622,0.8669609878367196,,,,,
313,28.610223642172524,35.99361022364217,113.96166134185303,0.6712156443629193,,,,,
144,25.77777777777778,56.395833333333336,75.45833333333333,0.788029789027538,,,,,
45,24.844444444444445,80.42222222222222,94.0,0.8168688588432859,,,,,
100,26.09,102.45,105.86,0.8225725700667126,,,,,
57,27.157894736842106,18.017543859649123,115.19298245614036,0.9192252315592964,,,,,
54,26.537037037037038,56.833333333333336,117.18518518518519,0.8715289153063808,,,,,
63,26.03174603174603,91.87301587301587,94.38095238095238,0.8345052678114352,,,,,
67,27.597014925373134,20.791044776119403,106.67164179104478,0.9381083899038524,,,,,
31,26.870967741935484,79.96774193548387,118.80645161290323,0.9619575170964653,,,,,
102,30.264705882352942,55.27450980392157,104.49019607843137,0.9231165181815041,,,,,
202,32.2029702970297,62.0,99.55445544554455,0.6757083123601408,,,,,
73,29.52054794520548,87.43835616438356,81.98630136986301,0.9298735814830589,,,,,
46,30.76086956521739,21.82608695652174,119.47826086956522,0.9885747116563067,,,,,
163,33.104294478527606,72.22085889570552,82.37423312883436,0.7944081251003144,,,,,
173,31.98843930635838,107.69942196531792,65.3121387283237,0.6860611528747977,,,,,
66,32.54545454545455,70.1969696969697,71.18181818181819,0.9431745450697419,,,,,
114,32.98245614035088,74.23684210526316,94.76315789473684,0.7164723147445736,,,,,
210,34.6,96.82380952380953,107.8952380952381,0.7612942969120164,,,,,
69,33.91304347826087,40.47826086956522,111.3768115942029,0.9279944809403352,,,,,
81,34.22222222222222,79.30864197530865,73.93827160493827,0.927078960342744,,,,,
122,34.278688524590166,96.86065573770492,64.0,0.8816070952776903,,,,,
71,34.53521126760563,40.63380281690141,98.09859154929578,0.9145622864595908,,,,,
56,34.80357142857143,63.982142857142854,81.41071428571429,0.9569209659711609,,,,,
56,34.80357142857143,83.82142857142857,104.05357142857143,0.9510724601536589,,,,,
85,35.741176470588236,29.75294117647059,97.37647058823529,0.9403807161853021,,,,,
47,35.53191489361702,79.8936170212766,63.191489361702125,0.9074026996170772,,,,,
53,35.886792452830186,98.54716981132076,98.41509433962264,0.9242622495344529,,,,,
81,37.098765432098766,18.37037037037037,102.46913580246914,0.9158262525004162,,,,,
30,36.13333333333333,35.6,119.8,0.9703053451458594,,,,,
72,36.361111111111114,73.55555555555556,107.41666666666667,0.9293023041598368,,,,,
167,38.455089820359284,32.89820359281437,112.30538922155688,0.8712111495581691,,,,,
222,40.18018018018018,78.01351351351352,115.43243243243244,0.748377689615546,,,,,
51,38.745098039215684,17.54901960784314,115.0,0.9250961804936405,,,,,
81,38.41975308641975,79.28395061728395,89.49382716049382,0.9215688185880963,,,,,
69,39.666666666666664,56.47826086956522,96.8840579710145,0.9361656533134595,,,,,
129,41.674418604651166,90.12403100775194,105.17054263565892,0.7894860389113952,,,,,
414,43.67391304347826,24.32608695652174,114.15700483091787,0.897887778279325,,,,,
240,43.18333333333333,58.9625,106.7625,0.6586302994987681,,,,,
289,42.94809688581315,72.58477508650519,98.49826989619378,0.6836042553024458,,,,,
157,41.93630573248408,85.70063694267516,92.828025477707,0.8471820855187001,,,,,
204,42.44607843137255,106.52941176470588,109.00980392156863,0.6818306926322476,,,,,
104,42.78846153846154,47.50961538461539,87.57692307692308,0.8617271328036247,,,,,
222,43.8018018018018,105.26126126126127,67.11711711711712,0.7460142122617516,,,,,
141,44.09929078014184,70.21985815602837,83.47517730496453,0.7899944316927762,,,,,
256,45.81640625,93.40625,79.04296875,0.6175473814880962,,,,,
101,43.42574257425743,104.98019801980197,87.46534653465346,0.884780293125877,,,,,
80,44.35,42.925,102.5875,0.8985807167050264,,,,,
213,45.708920187793424,47.70422535211268,115.65258215962442,0.8080303126225686,,,,,
103,46.41747572815534,18.980582524271846,100.0,0.9035045826406856,,,,,
117,46.36752136752137,28.5982905982906,100.8119658119658,0.8709745259940641,,,,,
89,45.640449438202246,85.76404494382022,76.59550561797752,0.906126700582982,,,,,
91,47.714285714285715,40.824175824175825,112.1978021978022,0.8682815768908451,,,,,
74,47.33783783783784,81.36486486486487,106.67567567567568,0.9135711518450773,,,,,
126,49.26190476190476,47.75396825396825,82.32539682539682,0.8828057864595897,,,,,
85,49.141176470588235,50.4,98.91764705882353,0.8742825301297552,,,,,
85,49.247058823529414,89.62352941176471,111.11764705882354,0.8705685065521113,,,,,
73,51.58904109589041,68.26027397260275,112.82191780821918,0.8942937173262127,,,,,
346,54.37861271676301,88.79479768786128,97.64450867052022,0.682766690773718,,,,,
89,52.30337078651685,92.43820224719101,65.79775280898876,0.8629442643659341,,,,,
62,50.983870967741936,107.75806451612904,97.5,0.8952573548707865,,,,,
48,52.729166666666664,33.791666666666664,107.91666666666667,0.9388876318959102,,,,,
71,53.11267605633803,58.478873239436616,111.11267605633803,0.8768805148132355,,,,,
60,52.916666666666664,78.33333333333333,109.95,0.8596757099165813,,,,,
78,54.0,22.846153846153847,106.94871794871794,0.8904408924413284,,,,,
104,53.52884615384615,71.86538461538461,84.41346153846153,0.8792541902036954,,,,,
174,54.11494252873563,99.45977011494253,81.3735632183908,0.7374177559820394,,,,,
87,54.51724137931034,86.32183908045977,78.42528735632185,0.8730843788824597,,,,,
85,55.8,54.752941176470586,96.96470588235294,0.8941737213178099,,,,,
113,55.88495575221239,103.05309734513274,115.87610619469027,0.9019020545526354,,,,,
31,55.70967741935484,108.64516129032258,116.90322580645162,0.8492398251832074,,,,,
50,56.34,72.78,119.26,0.986048223160068,,,,,
88,56.71590909090909,104.54545454545455,72.68181818181819,0.8681949763843189,,,,,
111,58.333333333333336,67.89189189189189,78.53153153153153,0.8671576471952538,,,,,
123,60.6260162601626,57.390243902439025,116.3089430894309,0.8089807573018633,,,,,
92,59.65217391304348,67.44565217391305,98.67391304347827,0.8901402658289963,,,,,
67,59.32835820895522,76.17910447761194,112.71641791044776,0.8977952835024756,,,,,
92,59.52173913043478,94.52173913043478,97.46739130434783,0.9229454896497287,,,,,
400,61.04,102.5925,89.59,0.5774643602486084,,,,,
110,61.72727272727273,46.36363636363637,107.80909090909091,0.8742294786278757,,,,,
126,61.84920634920635,78.4920634920635,101.6984126984127,0.8584086625755958,,,,,
127,61.724409448818896,107.83464566929133,73.66929133858268,0.6841802936149934,,,,,
138,62.31159420289855,87.8840579710145,109.02173913043478,0.5950411177955179,,,,,
53,62.716981132075475,30.056603773584907,93.22641509433963,0.6179354744574359,,,,,
